,smiles,cluster
169,COCCOCCOCCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3ccc(C)cc3)C(/C=C/C(=O)OC)=CC1=C2c1ccc(C)cc1,6
170,COCCOCCOCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3ccccc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
171,COCCOCCOCCOCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3ccccc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
172,CCOCCOCCOC(=O)/C=C/C1=[N+]2C(=C(c3ccccc3)c3ccc(/C=C/C(=O)OCCOCCOCC)n3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
173,CCOCCOCCOCOC(=O)/C=C/C1=[N+]2C(=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC)n3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
174,CCOCCOCOC(=O)/C=C/C1=[N+]2C(=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC)n3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
175,CCOCCOCCOCOC(=O)/C=C/C1=[N+]2C(=C(c3ccccc3)c3ccc(/C=C/C(=O)OCOCCOCC)n3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
176,COCCOCCOCCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3ccccc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
177,CCOCCOCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(/C=C/C(=O)OCOCCOCCOC)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,0
178,CC1=CC2=C(c3ccccc3)c3ccc(-n4c5ccccc5c(=O)c5ccccc54)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
179,CC1=CC2=C(c3ccccc3)c3ccc(-n4c5ccccc5c5ccccc54)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
180,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,9
181,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OCOCc4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,9
182,COCCOCCOCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3ccc(C)cc3)C(/C=C/C(=O)OC)=CC1=C2c1ccc(C)cc1,6
183,CCOCCOCCOCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccc(C)cc3)C(/C=C/C(=O)OC)=CC1=C2c1ccc(C)cc1,6
184,COCCOCCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccccc1,0
185,COCCOCCOCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccc(C)cc3)C(/C=C/C(=O)OC)=CC1=C2c1ccc(C)cc1,6
186,COCCOCCOCCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccccc1,0
187,COCCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccccc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
188,CCOCCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccccc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
189,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC,0
190,COC(=O)/C=C/C=C/C1=[N+]2C(=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OC)n3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
191,CCOCCOCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3ccccc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
192,CCOCCOCCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3ccccc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
193,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC,0
194,COC(=O)/C=C/C=C/C1=[N+]2C(=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC)n3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
195,COCCOCCOCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccccc1,0
196,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1c1c(C)cc(C)cc1C,6
197,CCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3c(C)cc(C)cc3C)C(/C=C/C(=O)OC)=CC1=C2c1c(C)cc(C)cc1C,6
198,CCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3ccc(OC)cc3)C(/C=C/C(=O)OC)=CC1=C2c1ccc(OC)cc1,6
199,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1c1ccc(OC)cc1,6
200,CCOCCOCCOCCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccccc1,0
201,COCCOCCOCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccc(C)cc1,0
202,COCCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccc(C)cc1,0
203,CCCCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3c(C)cc(C)cc3C)C(/C=C/C(=O)OC)=CC1=C2c1c(C)cc(C)cc1C,6
204,CCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1c(C)cc(C)cc1C,0
205,CCOCCOCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1c(C)cc(C)cc1C,0
206,COCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3ccccc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
207,CCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3ccccc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
208,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3ccc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,9
209,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3ccc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,9
210,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3cc(/C=C/C(=O)OCc4ccccc4)cn3[B-](F)(F)[N+]2=C1c1ccccc1,9
211,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3cc(/C=C/C(=O)OCc4ccccc4)cn3[B-](F)(F)[N+]2=C1c1ccccc1,9
212,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1c1ccccc1,6
213,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OC)cn3[B-](F)(F)[N+]2=C1c1ccccc1,6
214,CCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccccc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
215,COCCOCCOCCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccc(C)cc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
216,CCOc1ccc(C2=[N+]3C(=C(c4ccccc4)c4cc(/C=C/C(=O)OCCOCCOCCOCCOCCOC)cn4[B-]3(F)F)C=C2/C=C/C(=O)OC)cc1,6
217,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1c1ccc(C)cc1,6
218,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1c1ccc(OC)cc1,6
219,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OOC(C)(C)C)cn3[B-](F)(F)[N+]2=C1,0
220,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1,0
221,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1c1ccc(OC)cc1,6
222,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1c1ccc(C)cc1,6
223,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1c1ccccc1,6
224,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OC)cn3[B-](F)(F)[N+]2=C1,0
225,CCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1c(C)cc(C)cc1C,0
226,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,9
227,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3cc(/C=C/C(=O)OC)cn3[B-](F)(F)[N+]2=C1c1ccc(C)cc1,6
228,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3cc(/C=C/C(=O)OC)cn3[B-](F)(F)[N+]2=C1c1ccc(C)cc1,6
229,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3cc(/C=C/C(=O)OCc4ccccc4)cn3[B-](F)(F)[N+]2=C1,9
230,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3cc(/C=C/C(=O)OCc4ccccc4)cn3[B-](F)(F)[N+]2=C1,9
231,COCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccccc1,0
232,CCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccccc1,0
233,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OC)cn3[B-](F)(F)[N+]2=C1,0
234,CCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccc(C)cc1,0
235,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1,0
236,COCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1c(C)cc(C)cc1C,0
237,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1c1ccccc1,6
238,CCOCCOCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(/C=C/C=C/C(=O)OCCOCCOC)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,0
239,CCOCCOCOC(=O)/C=C/C=C/C1=[N+]2C(=C(c3ccccc3)c3ccc(/C=C/C(=O)OCOCCOCC)n3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
240,COCCOCCOCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(/C=C/C(=O)OCCOCCO)C(/C=C/C(=O)OC)=CC1=C2c1ccc(C)cc1,0
241,CCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(/C=C/C(=O)OCCOCCOC)C(/C=C/C(=O)OC)=CC1=C2c1ccc(C)cc1,0
242,CCOCCOCCOC(=O)/C=C/C1=[N+]2C(=C(c3ccc(C)cc3)c3cc(/C=C/C(=O)OCOCCOCC)cn3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
243,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1c1ccc(OC)cc1,6
244,CCOCCOCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccccc1,0
245,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1c1ccccc1,6
246,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1c1ccccc1,6
247,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OC)cn3[B-](F)(F)[N+]2=C1c1c(C)cc(C)cc1C,6
248,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1c1c(C)cc(C)cc1C,6
249,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1c1ccc(OC)cc1,6
250,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC(C)(C)C,0
251,CC1=CC2=C(c3ccccc3)c3cc(-c4ccccc4)c(-c4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
252,CC(C)C1=CC2=C(c3ccccc3)c3cc(-c4ccccc4)c(-c4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
253,COCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccccc1,0
254,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1,0
255,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1,0
256,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1,0
257,COCCOCCOCCOC(=O)/C=C/C1=[N+]2C(=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC)n3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
258,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1c1ccc(C)cc1,6
259,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1,0
260,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OCOC(C)=O)cn3[B-](F)(F)[N+]2=C1,0
261,COCCOCCOCCOCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccc(C)cc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
262,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3cc(/C=C/C(=O)OCc4ccccc4)cn3[B-](F)(F)[N+]2=C1c1c(C)cc(C)cc1C,9
263,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1c1ccccc1,6
264,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1c1ccccc1,6
265,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC,0
266,COCCOCCOCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccc(OCCOCCOCCO)cc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
267,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1c1ccc(OC)cc1,6
268,CCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccc(OCCOCCOCC)cc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
269,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OCOC(C)=O,0
270,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OCOC(C)=O,0
271,CCOCCOCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccc(C)cc3)C(/C=C/C(=O)OC)=CC1=C2c1c(C)cc(C)cc1C,6
272,CCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3c(C)cc(C)cc3C)C(/C=C/C(=O)OC)=CC1=C2c1ccc(C)cc1,6
273,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OCc4ccccc4)cn3[B-](F)(F)[N+]2=C1c1ccccc1,9
274,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3cc(/C=C/C(=O)OCc4ccccc4)cn3[B-](F)(F)[N+]2=C1c1ccccc1,9
275,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3ccc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,9
276,CCCCCCOc1ccc(C2=[N+]3C(=C(c4ccc(OC)cc4)c4cc(/C=C/C(=O)OCCOCCOCC)cn4[B-]3(F)F)C=C2/C=C/C(=O)OC)cc1,6
277,CCCCCCOc1ccc(C2=[N+]3C(=C(c4ccc(OC)cc4)c4ccc(/C=C/C(=O)OCCOCCOCC)n4[B-]3(F)F)C=C2/C=C/C(=O)OC)cc1,6
278,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1c1ccc(OC)cc1,6
279,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1c1ccccc1C,6
280,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1c1ccc(C)cc1C,6
281,CCCCCOC(=O)/C=C/C1=[N+]2C(=C(c3ccccc3C(=O)OC)c3cc(/C=C/C(=O)OCCCC)cn3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
282,CCCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(/C=C/C=C/C(=O)OCCC)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1C(=O)OC,0
283,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1,0
284,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1,0
285,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC(C)(C)C,0
286,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC(C)(C)C,0
287,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC(C)(C)C,0
288,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC(C)(C)C,0
289,CCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(/C=C/C(=O)OCCOCCO)C(/C=C/C(=O)OC)=CC1=C2c1ccc(OC)cc1,0
290,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1,0
291,CCOCCOCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccccc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
292,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3cc(/C=C/C(=O)OC)cn3[B-](F)(F)[N+]2=C1,0
293,COC(=O)/C=C/C=C/C1=[N+]2C(=C(c3ccc(OC)cc3)c3ccc(/C=C/C(=O)OC)n3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
294,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OC)c(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1/C=C/C=C/C=O,0
295,COC/C=C/C=C/C1=[N+]2C(=C(c3ccccc3)c3cc(/C=C/C(=O)OC)c(/C=C/C(=O)OC)n3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
296,CCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3ccc(C)cc3)C(/C=C/C(=O)OC)=CC1=C2c1ccc(C)cc1,6
297,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3ccc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccc(C)cc1,9
298,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3cc(/C=C/C(=O)OCc4ccccc4)cn3[B-](F)(F)[N+]2=C1c1ccc(C)cc1,9
299,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1c1ccc(C)cc1,6
300,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1c1ccccc1,6
301,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1c1ccccc1,6
302,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OCOC(C)=O)cn3[B-](F)(F)[N+]2=C1,0
303,CCCCCCCCCCCCCCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccc(OCCCCCCCCCC)cc1,0
304,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1,0
305,COCCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccc(C)cc3)C(/C=C/C(=O)OC)=CC1=C2c1c(C)cc(C)cc1C,6
306,CCOCCOCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3ccc(C)cc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1,6
307,CCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccc(C)cc3C)C(/C=C/C(=O)OC)=CC1=C2c1c(C)cc(C)cc1C,6
308,CCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3cc(C)cc(C)c3)C(/C=C/C(=O)OC)=CC1=C2c1c(C)cc(C)cc1C,6
309,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1,0
310,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1,0
311,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(-c4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
312,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3ccc(-c4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
313,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OCc4ccccc4)cn3[B-](F)(F)[N+]2=C1,9
314,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1,9
315,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3ccc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1,9
316,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3cc(/C=C/C(=O)OCc4ccccc4)cn3[B-](F)(F)[N+]2=C1,9
317,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1c1ccccc1,6
318,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3ccc(/C=C/c4ccc(OC)cc4)n3[B-](F)(F)[N+]2=C1c1ccc(OC)cc1,3
319,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3ccc(/C=C/c4ccc(OC)cc4)n3[B-](F)(F)[N+]2=C1/C=C/c1ccc(OC)cc1,3
320,CCOCOC(=O)/C=C/C=C/C1=[N+]2C(=C(c3ccccc3)c3cc(/C=C/C(=O)OCOC(C)=O)cn3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
321,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OCOC(C)=O)cn3[B-](F)(F)[N+]2=C1/C=C/C=C/C=C/C(=O)OCO,0
322,CCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3[nH]c(C)cc3C)C(/C=C/C(=O)OC)=CC1=C2c1c(C)cc(C)cc1C,6
323,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1,0
324,CCCCCCCCCCCCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(C)C(/C=C/C(=O)OC)=CC1=C2c1ccc(OCCCCCCCCCCC)cc1,0
